Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
A0A0H3C958	A0A0H3C958_CAUVN	unreviewed	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	pbpY CCNA_01951	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	789	CCNA_01951		pbpY		4 out of 5	peptidoglycan biosynthetic process [GO:0009252]; response to antibiotic [GO:0046677]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]	GO:0005886; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0016021; GO:0046677	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; peptidoglycan biosynthetic process [GO:0009252]; response to antibiotic [GO:0046677]	CP001340;	ACL95416;		WP_012640352.1;YP_002517324.1;
A0A0H3C7V9	A0A0H3C7V9_CAUVN	unreviewed	Myo-inositol 2-dehydrogenase IdhA (EC 1.1.1.18)	idhA CCNA_01354	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	328	CCNA_01354		idhA		1 out of 5			inositol 2-dehydrogenase activity [GO:0050112]; nucleotide binding [GO:0000166]	GO:0000166; GO:0050112	inositol 2-dehydrogenase activity [GO:0050112]; nucleotide binding [GO:0000166]	CP001340;	ACL94819;		WP_010919173.1;YP_002516727.1;
A0A0H3C4B4	A0A0H3C4B4_CAUVN	unreviewed	Dioxygenase (EC 1.13.11.-)	CCNA_00336	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	483	CCNA_00336				1 out of 5			metal ion binding [GO:0046872]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]	GO:0016702; GO:0046872	metal ion binding [GO:0046872]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]	CP001340;	ACL93803;		WP_010918222.1;YP_002515711.1;
A0A0H3C9Q8	A0A0H3C9Q8_CAUVN	unreviewed	TonB accessory protein exbD	exbD CCNA_02420	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	144	CCNA_02420		exbD		1 out of 5	protein transport [GO:0015031]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0015031; GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]	CP001340;	ACL95885;		WP_010920194.1;YP_002517793.1;
A0A0H3C8Z3	A0A0H3C8Z3_CAUVN	unreviewed	23S rRNA methyltransferase (EC 2.1.1.-)	CCNA_02399	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	268	CCNA_02399				1 out of 5	RNA processing [GO:0006396]		RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	GO:0003723; GO:0006396; GO:0008173	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]	CP001340;	ACL95864;		WP_010920173.1;YP_002517772.1;
A0A0H3CBI3	A0A0H3CBI3_CAUVN	unreviewed	Uncharacterized protein	CCNA_02782	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	161	CCNA_02782				1 out of 5						CP001340;	ACL96247;		WP_010920545.1;YP_002518155.1;
A0A0H3CB90	A0A0H3CB90_CAUVN	unreviewed	Polar flagellum positioning protein pflI	pflI CCNA_02139	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	194	CCNA_02139		pflI		1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	CP001340;	ACL95604;		WP_010919923.1;YP_002517512.1;
A0A0H3C9F2	A0A0H3C9F2_CAUVN	unreviewed	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	lpxC CCNA_02064	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	298	CCNA_02064		lpxC		3 out of 5	lipid A biosynthetic process [GO:0009245]		metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]	GO:0008759; GO:0009245; GO:0046872; GO:0103117	metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]; lipid A biosynthetic process [GO:0009245]	CP001340;	ACL95529;		WP_012640382.1;YP_002517437.1;
A0A0H3CB27	A0A0H3CB27_CAUVN	unreviewed	LasT-family rRNA methylase	CCNA_02605	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	263	CCNA_02605				1 out of 5	RNA processing [GO:0006396]		RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	GO:0003723; GO:0006396; GO:0008173	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]	CP001340;	ACL96070;		WP_012640515.1;YP_002517978.1;
A0A0H3C4E4	A0A0H3C4E4_CAUVN	unreviewed	Probable lipid II flippase MurJ	mviN murJ CCNA_00063	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	520	CCNA_00063		mviN	murJ	2 out of 5	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	integral component of plasma membrane [GO:0005887]	lipid-linked peptidoglycan transporter activity [GO:0015648]	GO:0005887; GO:0008360; GO:0009252; GO:0015648; GO:0071555	integral component of plasma membrane [GO:0005887]; lipid-linked peptidoglycan transporter activity [GO:0015648]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	CP001340;	ACL93530;		WP_012639869.1;YP_002515438.1;
A0A0H3C5K4	A0A0H3C5K4_CAUVN	unreviewed	Chemotaxis motA protein	motA CCNA_00787	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	288	CCNA_00787		motA		1 out of 5	archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]; ion transport [GO:0006811]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0006811; GO:0016021; GO:0097588	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]; ion transport [GO:0006811]	CP001340;	ACL94252;		WP_010918636.1;YP_002516160.1;
A0A0H3IA83	A0A0H3IA83_CAUVN	unreviewed	Uncharacterized protein	CCNA_03900	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	121	CCNA_03900				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	CP001340;	AGJ94616;		WP_024265811.1;YP_008877617.1;
A0A0H3C5B8	A0A0H3C5B8_CAUVN	unreviewed	Uncharacterized protein	CCNA_00169	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	512	CCNA_00169				1 out of 5						CP001340;	ACL93636;		WP_010918059.1;YP_002515544.1;
A0A0H3C8D3	A0A0H3C8D3_CAUVN	unreviewed	Lysophospholipase (EC 3.1.-.-)	CCNA_02165	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	352	CCNA_02165				1 out of 5			hydrolase activity [GO:0016787]	GO:0016787	hydrolase activity [GO:0016787]	CP001340;	ACL95630;		WP_010919944.1;YP_002517538.1;
A0A0H3C6D1	A0A0H3C6D1_CAUVN	unreviewed	Adenosylhomocysteinase (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase)	ahcY CCNA_00257	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	463	CCNA_00257		ahcY		3 out of 5	one-carbon metabolic process [GO:0006730]	cytoplasm [GO:0005737]	adenosylhomocysteinase activity [GO:0004013]	GO:0004013; GO:0005737; GO:0006730	cytoplasm [GO:0005737]; adenosylhomocysteinase activity [GO:0004013]; one-carbon metabolic process [GO:0006730]	CP001340;	ACL93724;		WP_010918146.1;YP_002515632.1;
A0A0H3CB63	A0A0H3CB63_CAUVN	unreviewed	M28-family zinc peptidase (EC 3.4.11.-)	CCNA_02662	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	534	CCNA_02662				1 out of 5			aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]	GO:0004177; GO:0008235	aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]	CP001340;	ACL96127;		WP_024265821.1;YP_002518035.2;
A0A0H3J4A0	A0A0H3J4A0_CAUVN	unreviewed	Uncharacterized protein	CCNA_03974	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	135	CCNA_03974				1 out of 5						CP001340;	AHI88577;		WP_024265827.1;YP_009020546.1;
A0A0H3CD81	A0A0H3CD81_CAUVN	unreviewed	Patatin-like phospholipase (EC 3.4.21.-)	CCNA_03494	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	353	CCNA_03494				1 out of 5	lipid metabolic process [GO:0006629]		hydrolase activity [GO:0016787]	GO:0006629; GO:0016787	hydrolase activity [GO:0016787]; lipid metabolic process [GO:0006629]	CP001340;	ACL96959;		WP_010921212.1;YP_002518867.1;
A0A0H3C4Z2	A0A0H3C4Z2_CAUVN	unreviewed	M28 Zn-Peptidase	CCNA_00933	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	468	CCNA_00933				1 out of 5			metalloexopeptidase activity [GO:0008235]	GO:0008235	metalloexopeptidase activity [GO:0008235]	CP001340;	ACL94398;		WP_010918774.1;YP_002516306.2;
A0A0H3CB14	A0A0H3CB14_CAUVN	unreviewed	Aminopeptidase (EC 3.4.11.-)	CCNA_02588	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	309	CCNA_02588				1 out of 5			aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]	GO:0004177; GO:0008235	aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]	CP001340;	ACL96053;		WP_010920359.1;YP_002517961.1;
A0A0H3CCC9	A0A0H3CCC9_CAUVN	unreviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (HMBPP reductase) (EC 1.17.7.4)	ispH CCNA_03471	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	319	CCNA_03471		ispH		3 out of 5	dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]		4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]	GO:0016114; GO:0019288; GO:0046872; GO:0050992; GO:0051539; GO:0051745	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]; metal ion binding [GO:0046872]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	CP001340;	ACL96936;		WP_010921190.1;YP_002518844.1;
A0A0H3C6P7	A0A0H3C6P7_CAUVN	unreviewed	CRP-family transcription regulator	CCNA_01478	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	248	CCNA_01478				1 out of 5	regulation of transcription, DNA-templated [GO:0006355]		DNA binding [GO:0003677]	GO:0003677; GO:0006355	DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]	CP001340;	ACL94943;		WP_012640231.1;YP_002516851.1;
A0A0H3CDY8	A0A0H3CDY8_CAUVN	unreviewed	mRNA 3'-end processing factor	CCNA_03759	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	342	CCNA_03759				1 out of 5						CP001340;	ACL97224;		WP_010921471.1;YP_002519132.1;
A0A0H3C9K8	A0A0H3C9K8_CAUVN	unreviewed	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	murF CCNA_02641	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	462	CCNA_02641		murF		3 out of 5	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0009252; GO:0047480; GO:0051301; GO:0071555	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	CP001340;	ACL96106;		WP_010920414.1;YP_002518014.1;
A0A0H3C9J0	A0A0H3C9J0_CAUVN	unreviewed	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS CCNA_02612	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	880	CCNA_02612		alaS		3 out of 5	alanyl-tRNA aminoacylation [GO:0006419]	cytoplasm [GO:0005737]	alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270	cytoplasm [GO:0005737]; alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]	CP001340;	ACL96077;		WP_010920386.1;YP_002517985.1;
A0A0H3C7M9	A0A0H3C7M9_CAUVN	unreviewed	Uncharacterized protein	CCNA_01237	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	50	CCNA_01237				1 out of 5						CP001340;	ACL94702;		WP_024265676.1;YP_002516610.2;
A0A0H3CG21	A0A0H3CG21_CAUVN	unreviewed	Short chain dehydrogenase (EC 1.-.-.-)	CCNA_03799	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	307	CCNA_03799				1 out of 5			oxidoreductase activity [GO:0016491]	GO:0016491	oxidoreductase activity [GO:0016491]	CP001340;	ACL97264;		WP_015923337.1;YP_002519172.3;
A0A0H3C6D5	A0A0H3C6D5_CAUVN	unreviewed	Methyltransferase (EC 2.1.1.-)	CCNA_01056	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	435	CCNA_01056				1 out of 5	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	CP001340;	ACL94521;		WP_024265657.1;YP_002516429.2;
A0A0H3C7B1	A0A0H3C7B1_CAUVN	unreviewed	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (EC 1.8.4.8)	cysH CCNA_01179	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	244	CCNA_01179		cysH		2 out of 5	hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]		phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; transferase activity [GO:0016740]	GO:0004604; GO:0016740; GO:0019379; GO:0070814	phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; transferase activity [GO:0016740]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]	CP001340;	ACL94644;		WP_010919005.1;YP_002516552.1;
A0A0H3CAN8	A0A0H3CAN8_CAUVN	unreviewed	GGDEF diguanylate cyclase DgcB	dgcB CCNA_01926	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	353	CCNA_01926		dgcB		1 out of 5						CP001340;	ACL95391;		WP_010919716.1;YP_002517299.1;
A0A0H3CCN1	A0A0H3CCN1_CAUVN	unreviewed	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	nth CCNA_03847	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	241	CCNA_03847		nth		2 out of 5	base-excision repair [GO:0006284]		4 iron, 4 sulfur cluster binding [GO:0051539]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA N-glycosylase activity [GO:0019104]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]	GO:0003677; GO:0004519; GO:0006284; GO:0019104; GO:0046872; GO:0051539; GO:0140078	4 iron, 4 sulfur cluster binding [GO:0051539]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA N-glycosylase activity [GO:0019104]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; base-excision repair [GO:0006284]	CP001340;	ACL97312;		WP_010921558.1;YP_002519220.2;
A0A0H3C9E0	A0A0H3C9E0_CAUVN	unreviewed	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE CCNA_02052	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	695	CCNA_02052		parE		3 out of 5	chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]	chromosome [GO:0005694]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]	GO:0003677; GO:0003918; GO:0005524; GO:0005694; GO:0006265; GO:0007059	chromosome [GO:0005694]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]	CP001340;	ACL95517;		WP_010919840.1;YP_002517425.1;
A0A0H3C5U7	A0A0H3C5U7_CAUVN	unreviewed	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB CCNA_00054	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	448	CCNA_00054		miaB		3 out of 5	tRNA modification [GO:0006400]	cytoplasm [GO:0005737]	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; methylthiotransferase activity [GO:0035596]	GO:0005737; GO:0006400; GO:0035596; GO:0046872; GO:0051539	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; methylthiotransferase activity [GO:0035596]; tRNA modification [GO:0006400]	CP001340;	ACL93521;		WP_012639867.1;YP_002515429.1;
A0A0H3CBS6	A0A0H3CBS6_CAUVN	unreviewed	Cytochrome c oxidase assembly protein CtaG	ctaG CCNA_03514	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	216	CCNA_03514		ctaG		2 out of 5	respiratory chain complex IV assembly [GO:0008535]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	copper ion binding [GO:0005507]	GO:0005507; GO:0005886; GO:0008535; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; copper ion binding [GO:0005507]; respiratory chain complex IV assembly [GO:0008535]	CP001340;	ACL96979;		WP_015923266.1;YP_002518887.3;
A0A0H3C4H2	A0A0H3C4H2_CAUVN	unreviewed	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS CCNA_00737	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	969	CCNA_00737		ileS		3 out of 5	isoleucyl-tRNA aminoacylation [GO:0006428]	cytoplasm [GO:0005737]	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005737; GO:0006428	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; isoleucyl-tRNA aminoacylation [GO:0006428]	CP001340;	ACL94202;		WP_010918587.1;YP_002516110.1;
A0A0H3CEZ2	A0A0H3CEZ2_CAUVN	unreviewed	Uncharacterized protein	CCNA_03450	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	112	CCNA_03450				1 out of 5						CP001340;	ACL96915;		WP_015923252.1;YP_002518823.1;
A0A0H3CC04	A0A0H3CC04_CAUVN	unreviewed	Nucleoside/nucleotide kinase	CCNA_03004	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	300	CCNA_03004				1 out of 5			kinase activity [GO:0016301]	GO:0016301	kinase activity [GO:0016301]	CP001340;	ACL96469;		WP_010920748.1;YP_002518377.1;
A0A0H3CEI3	A0A0H3CEI3_CAUVN	unreviewed	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	fadJ CCNA_03293	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	696	CCNA_03293		fadJ		2 out of 5	fatty acid beta-oxidation [GO:0006635]		3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; lyase activity [GO:0016829]; NAD+ binding [GO:0070403]	GO:0003857; GO:0006635; GO:0016829; GO:0070403	3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; lyase activity [GO:0016829]; NAD+ binding [GO:0070403]; fatty acid beta-oxidation [GO:0006635]	CP001340;	ACL96757;		WP_012640693.1;YP_002518665.1;
A0A0H3CE08	A0A0H3CE08_CAUVN	unreviewed	Aminoacyl-histidine dipeptidase	CCNA_03127	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	432	CCNA_03127				1 out of 5			hydrolase activity [GO:0016787]	GO:0016787	hydrolase activity [GO:0016787]	CP001340;	ACL96592;		WP_024265899.1;YP_002518500.2;
A0A0H3CAY8	A0A0H3CAY8_CAUVN	unreviewed	Stalk cross-band protein StpB	stpB CCNA_02561	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	474	CCNA_02561		stpB		1 out of 5						CP001340;	ACL96026;		WP_010920334.1;YP_002517934.1;
A0A0H3CA77	A0A0H3CA77_CAUVN	unreviewed	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)	CCNA_01750	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	426	CCNA_01750				2 out of 5	fatty acid biosynthetic process [GO:0006633]		3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase II activity [GO:0033817]	GO:0004315; GO:0006633; GO:0033817	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase II activity [GO:0033817]; fatty acid biosynthetic process [GO:0006633]	CP001340;	ACL95215;		WP_010919549.1;YP_002517123.1;
A0A0H3C8P1	A0A0H3C8P1_CAUVN	unreviewed	Histidine kinase (EC 2.7.13.3)	CCNA_01115	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	263	CCNA_01115				1 out of 5			phosphorelay sensor kinase activity [GO:0000155]	GO:0000155	phosphorelay sensor kinase activity [GO:0000155]	CP001340;	ACL94580;		WP_010918946.1;YP_002516488.1;
A0A0H3CCB5	A0A0H3CCB5_CAUVN	unreviewed	Holdfast synthesis protein HfsA	hfsA CCNA_02513	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	512	CCNA_02513		hfsA		1 out of 5	lipopolysaccharide biosynthetic process [GO:0009103]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0009103; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; lipopolysaccharide biosynthetic process [GO:0009103]	CP001340;	ACL95978;		WP_012640490.1;YP_002517886.1;
A0A0H3C5I3	A0A0H3C5I3_CAUVN	unreviewed	Cytosine-specific methyltransferase (EC 2.1.1.37)	CCNA_01085	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	335	CCNA_01085				2 out of 5	DNA restriction-modification system [GO:0009307]		DNA (cytosine-5-)-methyltransferase activity [GO:0003886]	GO:0003886; GO:0009307	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA restriction-modification system [GO:0009307]	CP001340;	ACL94550;		WP_010918917.1;YP_002516458.1;
A0A0H3C7Z4	A0A0H3C7Z4_CAUVN	unreviewed	RNA polymerase sigma factor	CCNA_01390	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	537	CCNA_01390				1 out of 5	DNA-templated transcription, initiation [GO:0006352]		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0003677; GO:0006352; GO:0016987	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]	CP001340;	ACL94855;		WP_010919206.1;YP_002516763.1;
A0A0H3IZL5	A0A0H3IZL5_CAUVN	unreviewed	Uncharacterized protein	CCNA_03991	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	110	CCNA_03991				1 out of 5						CP001340;	AHI88594;		WP_024265928.1;YP_009020563.1;
A0A0H3CB69	A0A0H3CB69_CAUVN	unreviewed	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	CCNA_03009	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	282	CCNA_03009				2 out of 5	NAD biosynthetic process [GO:0009435]		nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]	GO:0004514; GO:0009435	nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]	CP001340;	ACL96474;		WP_010920753.1;YP_002518382.1;
