Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
Q9HYN5	Q9HYN5_PSEAE	unreviewed	Fucose-binding lectin PA-IIL	lecB PA3361	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	115	PA3361		lecB		2 out of 5	single-species biofilm formation [GO:0044010]		carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]	GO:0030246; GO:0044010; GO:0046872	carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; single-species biofilm formation [GO:0044010]	AE004091;	AAG06749;		NP_252051.1;WP_003098728.1;
Q9HW28	Q9HW28_PSEAE	unreviewed	Probable Resistance-Nodulation-Cell Division (RND) efflux membrane fusion protein	PA4374	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	376	PA4374				1 out of 5	cell division [GO:0051301]	efflux pump complex [GO:1990281]; plasma membrane [GO:0005886]	efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0015562; GO:0042910; GO:0051301; GO:1990281	efflux pump complex [GO:1990281]; plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]; cell division [GO:0051301]	AE004091;	AAG07762;		NP_253064.1;WP_003115243.1;
Q9I233	Q9I233_PSEAE	unreviewed	Probable transcriptional regulator	PA2082	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	158	PA2082				1 out of 5	response to amino acid [GO:0043200]	cytosol [GO:0005829]	sequence-specific DNA binding [GO:0043565]	GO:0005829; GO:0043200; GO:0043565	cytosol [GO:0005829]; sequence-specific DNA binding [GO:0043565]; response to amino acid [GO:0043200]	AE004091;	AAG05470;		NP_250772.1;WP_003088777.1;
Q9I5A0	Q9I5A0_PSEAE	unreviewed	Probable oxidoreductase	PA0840	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	370	PA0840				1 out of 5		cytosol [GO:0005829]	FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]	GO:0005829; GO:0010181; GO:0016491	cytosol [GO:0005829]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]	AE004091;	AAG04229;		NP_249531.1;WP_003085824.1;
Q9I760	Q9I760_PSEAE	unreviewed	MacB_PCD domain-containing protein	PA0072	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	399	PA0072				1 out of 5	lipoprotein localization to outer membrane [GO:0044874]	integral component of membrane [GO:0016021]; plasma membrane protein complex [GO:0098797]		GO:0016021; GO:0044874; GO:0098797	integral component of membrane [GO:0016021]; plasma membrane protein complex [GO:0098797]; lipoprotein localization to outer membrane [GO:0044874]	AE004091;	AAG03462;		NP_248762.1;WP_003083634.1;
Q9HY56	Q9HY56_PSEAE	unreviewed	Phosphofructokinase	fruK PA3561	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	314	PA3561		fruK		2 out of 5		cytosol [GO:0005829]	1-phosphofructokinase activity [GO:0008662]; phosphofructokinase activity [GO:0008443]	GO:0005829; GO:0008443; GO:0008662	cytosol [GO:0005829]; 1-phosphofructokinase activity [GO:0008662]; phosphofructokinase activity [GO:0008443]	AE004091;	AAG06949;		NP_252251.1;WP_003112874.1;
Q9I142	Q9I142_PSEAE	unreviewed	Uncharacterized protein	PA2440	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	320	PA2440				1 out of 5						AE004091;	AAG05828;		NP_251130.1;WP_003113080.1;
Q9HT29	Q9HT29_PSEAE	unreviewed	Uncharacterized protein	PA5545	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	319	PA5545				1 out of 5						AE004091;	AAG08930;		NP_254232.1;WP_003114147.1;
Q9I1X2	Q9I1X2_PSEAE	unreviewed	Uncharacterized protein	PA2143	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	95	PA2143				1 out of 5						AE004091;	AAG05531;		NP_250833.1;WP_003100808.1;
Q9HZU8	Q9HZU8_PSEAE	unreviewed	Probable transcriptional regulator	PA2899	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	212	PA2899				1 out of 5	phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]		DNA binding [GO:0003677]	GO:0000160; GO:0003677; GO:0006355	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]	AE004091;	AAG06287;		NP_251589.1;WP_003091005.1;
Q9HWQ6	Q9HWQ6_PSEAE	unreviewed	5-carboxymethyl-2-hydroxymuconate isomerase	hpcD PA4125	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	130	PA4125		hpcD		1 out of 5	aromatic compound catabolic process [GO:0019439]		5-carboxymethyl-2-hydroxymuconate delta-isomerase activity [GO:0008704]	GO:0008704; GO:0019439	5-carboxymethyl-2-hydroxymuconate delta-isomerase activity [GO:0008704]; aromatic compound catabolic process [GO:0019439]	AE004091;	AAG07512;		NP_252814.1;WP_003101265.1;
Q9HTY8	Q9HTY8_PSEAE	unreviewed	S1 motif domain-containing protein	PA5201	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	779	PA5201				2 out of 5	nucleobase-containing compound metabolic process [GO:0006139]; translation [GO:0006412]	cytosol [GO:0005829]	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]	GO:0003729; GO:0003735; GO:0005829; GO:0006139; GO:0006412	cytosol [GO:0005829]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; nucleobase-containing compound metabolic process [GO:0006139]; translation [GO:0006412]	AE004091;	AAG08586;		NP_253888.1;WP_003100071.1;
Q9HW44	Q9HW44_PSEAE	unreviewed	FeoC domain-containing protein	PA4357	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	80	PA4357				1 out of 5						AE004091;	AAG07745;		NP_253047.1;WP_003103812.1;
Q9HT46	Q9HT46_PSEAE	unreviewed	SMI1_KNR4 domain-containing protein	PA5527	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	133	PA5527				1 out of 5						AE004091;	AAG08912;		NP_254214.1;WP_003099687.1;
Q9I282	Q9I282_PSEAE	unreviewed	FAD-binding FR-type domain-containing protein	PA2033	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	302	PA2033				1 out of 5	cellular response to iron ion starvation [GO:0010106]; iron import into cell [GO:0033212]; siderophore transport [GO:0015891]		FAD binding [GO:0071949]; ferric-chelate reductase (NADPH) activity [GO:0052851]	GO:0010106; GO:0015891; GO:0033212; GO:0052851; GO:0071949	FAD binding [GO:0071949]; ferric-chelate reductase (NADPH) activity [GO:0052851]; cellular response to iron ion starvation [GO:0010106]; iron import into cell [GO:0033212]; siderophore transport [GO:0015891]	AE004091;	AAG05421;		NP_250723.1;WP_003100352.1;
Q9I4U9	Q9I4U9_PSEAE	unreviewed	Probable porin	PA1025	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	416	PA1025				1 out of 5		integral component of membrane [GO:0016021]	porin activity [GO:0015288]	GO:0015288; GO:0016021	integral component of membrane [GO:0016021]; porin activity [GO:0015288]	AE004091;	AAG04414;		NP_249716.1;WP_003112533.1;
Q9HWX7	Q9HWX7_PSEAE	unreviewed	Thiamine-monophosphate kinase (TMP kinase) (Thiamine-phosphate kinase) (EC 2.7.4.16)	thiL PA4051	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	322	PA4051		thiL		3 out of 5	thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]		ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; thiamine-phosphate kinase activity [GO:0009030]	GO:0000287; GO:0005524; GO:0009030; GO:0009228; GO:0009229	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; thiamine-phosphate kinase activity [GO:0009030]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	AE004091;	AAG07438;		NP_252740.1;WP_003113052.1;
Q9I132	Q9I132_PSEAE	unreviewed	Uncharacterized protein	PA2450	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	305	PA2450				1 out of 5						AE004091;	AAG05838;		NP_251140.1;WP_003113541.1;
Q9HW59	Q9HW59_PSEAE	unreviewed	Probable amidase	PA4342	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	494	PA4342				1 out of 5			hydrolase activity [GO:0016787]	GO:0016787	hydrolase activity [GO:0016787]	AE004091;	AAG07730;		NP_253032.1;WP_003115242.1;
Q9HY96	Q9HY96_PSEAE	unreviewed	NMT1 domain-containing protein	PA3513	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	335	PA3513				1 out of 5	thiamine biosynthetic process [GO:0009228]			GO:0009228	thiamine biosynthetic process [GO:0009228]	AE004091;	AAG06901;		NP_252203.1;WP_003112897.1;
Q9HWV3	Q9HWV3_PSEAE	unreviewed	Uncharacterized protein	PA4075	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	278	PA4075				1 out of 5						AE004091;	AAG07462;		NP_252764.1;WP_003113041.1;
Q9I3R5	Q9I3R5_PSEAE	unreviewed	Probable cation-transporting P-type ATPase	PA1429	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	902	PA1429				1 out of 5		integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]	ATPase-coupled cation transmembrane transporter activity [GO:0019829]; ATP binding [GO:0005524]; P-type calcium transporter activity [GO:0005388]	GO:0005388; GO:0005524; GO:0005887; GO:0019829; GO:0043231	integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; ATP binding [GO:0005524]; ATPase-coupled cation transmembrane transporter activity [GO:0019829]; P-type calcium transporter activity [GO:0005388]	AE004091;	AAG04818;		NP_250120.1;WP_003112435.1;
Q9HU94	Q9HU94_PSEAE	unreviewed	PLD phosphodiesterase domain-containing protein	PA5089	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	745	PA5089				1 out of 5			phospholipase D activity [GO:0004630]	GO:0004630	phospholipase D activity [GO:0004630]	AE004091;	AAG08474;		NP_253776.1;WP_003114454.1;
Q9I559	Q9I559_PSEAE	unreviewed	Probable C4-dicarboxylate transporter	PA0886	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	427	PA0886				1 out of 5	C4-dicarboxylate transport [GO:0015740]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0015740; GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; C4-dicarboxylate transport [GO:0015740]	AE004091;	AAG04275;		NP_249577.1;WP_003085927.1;
Q9HZS3	Q9HZS3_PSEAE	unreviewed	Histidine transport system permease HisQ	hisQ PA2924	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	229	PA2924		hisQ		2 out of 5	amino acid transmembrane transport [GO:0003333]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0003333; GO:0005886; GO:0022857; GO:0043190	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transmembrane transport [GO:0003333]	AE004091;	AAG06312;		NP_251614.1;WP_003091034.1;
Q9I506	Q9I506_PSEAE	unreviewed	Uncharacterized protein	PA0952	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	127	PA0952				1 out of 5						AE004091;	AAG04341;		NP_249643.1;WP_003109947.1;
Q9I5Q4	Q9I5Q4_PSEAE	unreviewed	LysM domain-containing protein	PA0667	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	447	PA0667				1 out of 5	septum digestion after cytokinesis [GO:0000920]		metalloendopeptidase activity [GO:0004222]; peptidoglycan binding [GO:0042834]	GO:0000920; GO:0004222; GO:0042834	metalloendopeptidase activity [GO:0004222]; peptidoglycan binding [GO:0042834]; septum digestion after cytokinesis [GO:0000920]	AE004091;	AAG04056;		NP_249358.1;WP_003129241.1;
Q9HWI4	Q9HWI4_PSEAE	unreviewed	Histidine kinase (EC 2.7.13.3)	bfiS PA4197	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	758	PA4197		bfiS		2 out of 5	positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]		phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:1900233	phosphorelay sensor kinase activity [GO:0000155]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]	AE004091;	AAG07584;		NP_252886.1;WP_003114718.1;
Q9HZ51	Q9HZ51_PSEAE	unreviewed	Probable ATP-binding component of ABC transporter	PA3187	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	386	PA3187				1 out of 5		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0005524; GO:0042626; GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ATP binding [GO:0005524]; ATPase-coupled transmembrane transporter activity [GO:0042626]	AE004091;	AAG06575;		NP_251877.1;WP_003114840.1;
Q9I671	Q9I671_PSEAE	unreviewed	Glutaryl-CoA dehydrogenase	gcdH PA0447	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	393	PA0447		gcdH		1 out of 5	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; fatty-acyl-CoA biosynthetic process [GO:0046949]		fatty-acyl-CoA binding [GO:0000062]; flavin adenine dinucleotide binding [GO:0050660]; glutaryl-CoA dehydrogenase activity [GO:0004361]	GO:0000062; GO:0004361; GO:0033539; GO:0046949; GO:0050660	fatty-acyl-CoA binding [GO:0000062]; flavin adenine dinucleotide binding [GO:0050660]; glutaryl-CoA dehydrogenase activity [GO:0004361]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; fatty-acyl-CoA biosynthetic process [GO:0046949]	AE004091;	AAG03836;		NP_249138.1;WP_003084682.1;
Q9I6N3	Q9I6N3_PSEAE	unreviewed	Uncharacterized protein	PA0256	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	310	PA0256				1 out of 5						AE004091;	AAG03645;		NP_248947.1;WP_003084116.1;
Q9I056	Q9I056_PSEAE	unreviewed	Carboxypeptidase G2	cpg2 PA2787	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	412	PA2787		cpg2		1 out of 5			carboxypeptidase activity [GO:0004180]	GO:0004180	carboxypeptidase activity [GO:0004180]	AE004091;	AAG06175;		NP_251477.1;WP_003114784.1;
Q9HVU2	Q9HVU2_PSEAE	unreviewed	Rod shape-determining protein MreD	mreD PA4479	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	164	PA4479		mreD		2 out of 5	regulation of cell shape [GO:0008360]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0008360; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]	AE004091;	AAG07867;		NP_253169.1;WP_003094389.1;
Q9HWG8	Q9HWG8_PSEAE	unreviewed	Probable transporter	PA4218	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	414	PA4218				2 out of 5	peptidoglycan transport [GO:0015835]; regulation of beta-lactamase activity [GO:0033252]; response to antibiotic [GO:0046677]	Gram-negative-bacterium-type cell wall [GO:0009276]; integral component of membrane [GO:0016021]	acetyl-CoA transmembrane transporter activity [GO:0008521]; solute:proton symporter activity [GO:0015295]; transmembrane transporter activity [GO:0022857]	GO:0008521; GO:0009276; GO:0015295; GO:0015835; GO:0016021; GO:0022857; GO:0033252; GO:0046677	Gram-negative-bacterium-type cell wall [GO:0009276]; integral component of membrane [GO:0016021]; acetyl-CoA transmembrane transporter activity [GO:0008521]; solute:proton symporter activity [GO:0015295]; transmembrane transporter activity [GO:0022857]; peptidoglycan transport [GO:0015835]; regulation of beta-lactamase activity [GO:0033252]; response to antibiotic [GO:0046677]	AE004091;	AAG07606;		NP_252908.1;WP_003115085.1;
Q9I5L0	Q9I5L0_PSEAE	unreviewed	Uncharacterized protein	PA0718	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	96	PA0718				1 out of 5						AE004091;	AAG04107;		NP_249409.1;WP_010895517.1;
Q9I777	Q9I777_PSEAE	unreviewed	Uncharacterized protein	PA0055	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	168	PA0055				1 out of 5						AE004091;	AAG03445;		NP_248745.1;WP_003083593.1;
Q9I764	Q9I764_PSEAE	unreviewed	Uncharacterized protein	PA0068	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	91	PA0068				1 out of 5						AE004091;	AAG03458;		NP_248758.1;WP_003083624.1;
Q9I3S0	Q9I3S0_PSEAE	unreviewed	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	PA1424	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	203	PA1424				1 out of 5	tRNA processing [GO:0008033]		tRNA-uridine aminocarboxypropyltransferase activity [GO:0016432]	GO:0008033; GO:0016432	tRNA-uridine aminocarboxypropyltransferase activity [GO:0016432]; tRNA processing [GO:0008033]	AE004091;	AAG04813;		NP_250115.1;WP_003082973.1;
Q9I680	Q9I680_PSEAE	unreviewed	Cytosine deaminase	codA PA0437	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	423	PA0437		codA		1 out of 5	cytosine catabolic process [GO:0006209]		cytosine deaminase activity [GO:0004131]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines [GO:0016814]; isoguanine deaminase activity [GO:0035888]	GO:0004131; GO:0006209; GO:0016814; GO:0035888	cytosine deaminase activity [GO:0004131]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines [GO:0016814]; isoguanine deaminase activity [GO:0035888]; cytosine catabolic process [GO:0006209]	AE004091;	AAG03826;		NP_249128.1;WP_003084657.1;
Q9I775	Q9I775_PSEAE	unreviewed	Lactamase_B domain-containing protein	PA0057	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	295	PA0057				1 out of 5						AE004091;	AAG03447;		NP_248747.1;WP_003083599.1;
Q9HYV3	Q9HYV3_PSEAE	unreviewed	Uncharacterized protein	PA3290	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	882	PA3290				1 out of 5						AE004091;	AAG06678;		NP_251980.1;WP_010895654.1;
Q9I394	Q9I394_PSEAE	unreviewed	Probable 3-hydroxyacyl-CoA dehydrogenase	PA1628	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	509	PA1628				1 out of 5	fatty acid metabolic process [GO:0006631]		NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0006631; GO:0016616; GO:0070403	NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; fatty acid metabolic process [GO:0006631]	AE004091;	AAG05017;		NP_250319.1;WP_003114595.1;
Q9HT23	Q9HT23_PSEAE	unreviewed	Peptidase_M23 domain-containing protein	PA5551	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	169	PA5551				1 out of 5			metalloendopeptidase activity [GO:0004222]	GO:0004222	metalloendopeptidase activity [GO:0004222]	AE004091;	AAG08936;		NP_254238.1;WP_003114652.1;
Q9HZ03	Q9HZ03_PSEAE	unreviewed	DUF2061 domain-containing protein	PA3237	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	73	PA3237				1 out of 5						AE004091;	AAG06625;		NP_251927.1;WP_003091551.1;
Q9HTV4	Q9HTV4_PSEAE	unreviewed	Probable aromatic hydrocarbon reductase	PA5236	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	322	PA5236				1 out of 5			electron transfer activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	GO:0009055; GO:0046872; GO:0051536	electron transfer activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	AE004091;	AAG08621;		NP_253923.1;WP_003096331.1;
Q9I3G3	Q9I3G3_PSEAE	unreviewed	Cytochrome-c oxidase (EC 7.1.1.9)	ccoN1 PA1554	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	475	PA1554		ccoN1		3 out of 5	aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]; respiratory electron transport chain [GO:0022904]	integral component of membrane [GO:0016021]; plasma membrane respiratory chain complex IV [GO:0045278]	cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0004129; GO:0006119; GO:0009060; GO:0015990; GO:0016021; GO:0020037; GO:0022904; GO:0045278; GO:0046872	integral component of membrane [GO:0016021]; plasma membrane respiratory chain complex IV [GO:0045278]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]; respiratory electron transport chain [GO:0022904]	AE004091;	AAG04943;		NP_250245.1;WP_003087306.1;
Q9HTS1	Q9HTS1_PSEAE	unreviewed	Probable transcriptional regulator	PA5283	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	458	PA5283				1 out of 5	biosynthetic process [GO:0009058]		catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]	GO:0003700; GO:0003824; GO:0009058; GO:0030170	catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]	AE004091;	AAG08668;		NP_253970.1;WP_003098233.1;
Q9I3W0	Q9I3W0_PSEAE	unreviewed	UDP-glucose 4-epimerase (EC 5.1.3.2)	galE PA1384	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	337	PA1384		galE		2 out of 5	galactose catabolic process via UDP-galactose [GO:0033499]	cytosol [GO:0005829]	UDP-glucose 4-epimerase activity [GO:0003978]	GO:0003978; GO:0005829; GO:0033499	cytosol [GO:0005829]; UDP-glucose 4-epimerase activity [GO:0003978]; galactose catabolic process via UDP-galactose [GO:0033499]	AE004091;	AAG04773;		NP_250075.1;WP_003115608.1;
Q9HXA6	Q9HXA6_PSEAE	unreviewed	Tox-REase-5 domain-containing protein	PA3907	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	261	PA3907				1 out of 5						AE004091;	AAG07294;		NP_252596.1;WP_003104240.1;
Q9HWW1	Q9HWW1_PSEAE	unreviewed	Outer membrane protein OprG	oprG PA4067	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	232	PA4067		oprG		1 out of 5	transmembrane transport [GO:0055085]	cell outer membrane [GO:0009279]; host outer membrane [GO:0044384]		GO:0009279; GO:0044384; GO:0055085	cell outer membrane [GO:0009279]; host outer membrane [GO:0044384]; transmembrane transport [GO:0055085]	AE004091;	AAG07454;		NP_252756.1;WP_003093337.1;
